instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k7.0.json' mode='r' encoding='cp1252'>,infeasible,607.1881306171417,607.1220033999998,5.485026399604976,149,296,0,0,119,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.1.json' mode='r' encoding='cp1252'>,infeasible,606.3138086795807,606.3007698999718,4.990128500852734,130,258,0,0,111,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.2.json' mode='r' encoding='cp1252'>,infeasible,606.027271270752,606.0138097000308,8.069045998388901,290,578,0,0,174,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.3.json' mode='r' encoding='cp1252'>,infeasible,608.6827001571655,608.6672857999802,5.667229402810335,140,278,0,0,121,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.4.json' mode='r' encoding='cp1252'>,infeasible,604.346321105957,604.3338184000459,3.8963442998938262,230,458,0,0,124,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.5.json' mode='r' encoding='cp1252'>,infeasible,606.20072722435,606.1883423998952,8.012330698082224,158,314,0,0,118,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.6.json' mode='r' encoding='cp1252'>,infeasible,606.426999092102,606.4139088999946,6.582783499732614,204,406,0,0,118,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.7.json' mode='r' encoding='cp1252'>,infeasible,605.189101934433,605.1767277000472,8.015721397707239,173,344,0,0,124,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.8.json' mode='r' encoding='cp1252'>,infeasible,607.1317880153656,607.1183068999089,5.2911779996939,199,396,0,0,151,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.9.json' mode='r' encoding='cp1252'>,infeasible,605.9153635501862,605.902012999868,6.7912584017030895,207,412,0,0,111,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.10.json' mode='r' encoding='cp1252'>,infeasible,605.2030375003815,605.1905098001007,6.071866300189868,158,314,0,0,116,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.11.json' mode='r' encoding='cp1252'>,infeasible,604.6933987140656,604.6810996001586,3.7096492028795183,197,392,0,0,165,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.12.json' mode='r' encoding='cp1252'>,infeasible,605.3862326145172,605.3731621999759,15.040455498965457,175,348,0,0,116,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.13.json' mode='r' encoding='cp1252'>,infeasible,605.8598861694336,605.8473817000631,10.386905504157767,216,430,0,0,121,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.14.json' mode='r' encoding='cp1252'>,infeasible,605.6148858070374,605.6017015001271,9.579743800451979,195,388,0,0,141,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.15.json' mode='r' encoding='cp1252'>,infeasible,605.5373547077179,605.5247808999848,10.681962998583913,194,386,0,0,124,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.16.json' mode='r' encoding='cp1252'>,infeasible,604.0150830745697,604.0000410000794,4.610199101269245,232,462,0,0,156,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.17.json' mode='r' encoding='cp1252'>,infeasible,604.9046292304993,604.8916193998884,9.358737603761256,129,256,0,0,110,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.18.json' mode='r' encoding='cp1252'>,infeasible,607.3389699459076,607.3259825999849,9.9529501022771,137,272,0,0,118,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.19.json' mode='r' encoding='cp1252'>,infeasible,612.5406813621521,612.5289563999977,4.016586898826063,103,204,0,0,102,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.20.json' mode='r' encoding='cp1252'>,infeasible,604.8914313316345,604.879184700083,8.218879802385345,287,572,0,0,145,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.21.json' mode='r' encoding='cp1252'>,infeasible,609.3570873737335,609.3451425000094,15.673056500963867,196,390,0,0,120,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.22.json' mode='r' encoding='cp1252'>,infeasible,604.8861575126648,604.873876699945,5.986751199467108,286,570,0,0,140,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.23.json' mode='r' encoding='cp1252'>,infeasible,608.8027451038361,608.7897581998259,9.500641602324322,166,330,0,0,121,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.24.json' mode='r' encoding='cp1252'>,infeasible,606.5177416801453,606.5031053998973,11.122674099169672,234,466,0,0,161,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.25.json' mode='r' encoding='cp1252'>,infeasible,605.71546459198,605.7012308000121,10.154687599511817,123,244,0,0,114,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.26.json' mode='r' encoding='cp1252'>,infeasible,604.4001445770264,604.387769300025,7.3323480994440615,266,530,0,0,125,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.27.json' mode='r' encoding='cp1252'>,infeasible,606.3705344200134,606.35832879995,6.269188298843801,221,440,0,0,167,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.28.json' mode='r' encoding='cp1252'>,infeasible,603.4968922138214,603.4845889999997,14.486115598585457,462,922,0,0,183,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.29.json' mode='r' encoding='cp1252'>,infeasible,605.5357599258423,605.5234120001551,15.08190970076248,349,696,0,0,148,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.30.json' mode='r' encoding='cp1252'>,infeasible,606.7383058071136,606.7253221999854,4.194872000254691,195,388,0,0,116,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.31.json' mode='r' encoding='cp1252'>,infeasible,603.6518495082855,603.6401914998423,6.093405098421499,257,512,0,0,120,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.32.json' mode='r' encoding='cp1252'>,infeasible,606.6717894077301,606.6589844000991,14.266325701959431,220,438,0,0,122,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.33.json' mode='r' encoding='cp1252'>,infeasible,605.1749517917633,605.1628346999642,7.059852696955204,270,538,0,0,183,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.34.json' mode='r' encoding='cp1252'>,infeasible,604.3526613712311,604.3369233000558,8.146536199143156,238,474,0,0,145,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.35.json' mode='r' encoding='cp1252'>,infeasible,603.9415299892426,603.9291652999818,6.5323564992286265,207,412,0,0,117,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.36.json' mode='r' encoding='cp1252'>,infeasible,605.4759650230408,605.4620260000229,5.214584699133411,216,430,0,0,117,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.37.json' mode='r' encoding='cp1252'>,infeasible,604.0418524742126,604.0284211998805,7.289730500429869,206,410,0,0,115,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.38.json' mode='r' encoding='cp1252'>,infeasible,607.4474675655365,607.4350584999193,17.008545297430828,175,348,0,0,127,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.39.json' mode='r' encoding='cp1252'>,infeasible,604.4873127937317,604.4752082000487,5.6449659985955805,274,546,0,0,139,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.40.json' mode='r' encoding='cp1252'>,infeasible,605.5453054904938,605.5324848000892,9.920723696937785,218,434,0,0,130,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.41.json' mode='r' encoding='cp1252'>,infeasible,604.9540946483612,604.9416298000142,8.273850498721004,208,414,0,0,122,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.42.json' mode='r' encoding='cp1252'>,infeasible,606.3181896209717,606.3039673999883,7.867078198585659,208,414,0,0,110,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.43.json' mode='r' encoding='cp1252'>,infeasible,604.7513587474823,604.7380085999612,5.75477809808217,202,402,0,0,154,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.44.json' mode='r' encoding='cp1252'>,infeasible,606.3997254371643,606.3859512999188,8.233675298048183,159,316,0,0,115,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.45.json' mode='r' encoding='cp1252'>,infeasible,605.1976850032806,605.1864813999273,6.6699169971980155,200,398,0,0,123,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.46.json' mode='r' encoding='cp1252'>,infeasible,604.9121017456055,604.9001335001085,6.499563999241218,194,386,0,0,117,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.47.json' mode='r' encoding='cp1252'>,infeasible,605.6717956066132,605.6590271999594,11.657890100730583,214,426,0,0,134,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.48.json' mode='r' encoding='cp1252'>,infeasible,604.9696362018585,604.9576455000788,14.415570600889623,340,678,0,0,149,0
<_io.TextIOWrapper name='../generated_instances/instance-k7.49.json' mode='r' encoding='cp1252'>,infeasible,604.8364984989166,604.825774300145,6.922206401126459,194,386,0,0,147,0
